cliente_id;fecha_registro;departamento;ciudad;edad;genero;estrato;nivel_educativo;ocupacion;ingreso_mensual_estimado;ingreso_mensual_bi;flag_ingreso;canal_adquisicion;score_externo;tiene_producto_ahorro;numero_dependientes;dispositivo_principal;creditos_total;creditos_morosos;monto_total_credito;monto_promedio_credito;probabilidad_mora_promedio;probabilidad_mora_max;ultima_fecha_desembolso;tasa_mora_cliente
CL01272;2023-04-17;Bolívar;Cartagena;42;F;2;Técnico/Tecnólogo;Estudiante;1220000,0;1220000,0;normal;App orgánico;540,0;True;2;iOS;1;1;2150000;2150000,0;0,6345901873221669;0,6345901873221669;2024-04-25;1,0
CL01273;2024-01-04;Bogotá D.C.;Bogotá;25;F;2;Bachiller;Conductor/Repartidor;2770000,0;2770000,0;normal;Campaña digital;580,0;True;2;Android;3;0;4600000;1533333,3333333333;0,32960083390589706;0,38163327986264745;2025-12-23;0,0
CL01274;2025-01-13;Norte de Santander;Cúcuta;33;F;4;Técnico/Tecnólogo;Independiente;2760000,0;2760000,0;normal;Aliado comercial;663,0;False;3;iOS;1;0;2950000;2950000,0;0,26223017146076055;0,26223017146076055;2025-10-26;0,0
CL01275;2023-03-07;Caldas;Manizales;48;M;4;Bachiller;Comerciante;2610000,0;2610000,0;normal;Campaña digital;697,0;True;1;Android;2;0;7350000;3675000,0;0,28305680464375704;0,31071336358753104;2024-10-27;0,0
CL01276;2025-07-02;Bogotá D.C.;Bogotá;37;F;3;Bachiller;Empleado;4190000,0;4190000,0;normal;App orgánico;551,0;False;3;Web;1;0;2950000;2950000,0;0,37112524625743043;0,37112524625743043;2025-12-17;0,0
CL01277;2024-01-07;Santander;Bucaramanga;59;M;3;Bachiller;Pensionado;740000,0;740000,0;normal;Referido;545,0;False;4;Web;1;1;300000;300000,0;0,5689389253817109;0,5689389253817109;2025-07-23;1,0
CL01279;2025-09-09;Antioquia;Medellín;38;M;3;Técnico/Tecnólogo;Pensionado;1760000,0;1760000,0;normal;Referido;521,0;False;0;Android;1;1;1750000;1750000,0;0,6724052858651626;0,6724052858651626;2025-11-02;1,0
CL01280;2025-07-22;Cundinamarca;Soacha;33;M;3;Posgrado;Empleado;4880000,0;4880000,0;normal;Campaña digital;609,0;False;0;Android;1;0;2700000;2700000,0;0,25768642587127455;0,25768642587127455;2026-03-17;0,0
CL01282;2024-02-01;Santander;Bucaramanga;34;M;2;Sin información;Desempleado;690000,0;690000,0;normal;Aliado comercial;397,0;False;1;Android;1;1;1950000;1950000,0;0,7304133923298619;0,7304133923298619;2025-11-12;1,0
CL01283;2025-11-17;Valle del Cauca;Cali;43;F;3;Técnico/Tecnólogo;Empleado;1870000,0;1870000,0;normal;Campaña digital;527,0;False;0;Android;2;0;2900000;1450000,0;0,45214997709884963;0,6012143725134727;2026-03-23;0,0
CL01284;2023-03-17;Bogotá D.C.;Bogotá;46;F;1;Universitario;Empleado;3630000,0;3630000,0;normal;Aliado comercial;702,0;False;1;Android;2;0;11300000;5650000,0;0,1290258404948762;0,13573699635280057;2025-08-01;0,0
CL01285;2025-04-13;Bogotá D.C.;Bogotá;28;M;3;Bachiller;Comerciante;3800000,0;3800000,0;normal;Referido;656,0;False;0;Android;2;0;5650000;2825000,0;0,2903824564049499;0,36556269824573734;2025-11-28;0,0
CL01286;2025-03-09;Bogotá D.C.;Bogotá;23;F;2;Bachiller;Empleado;2570000,0;2570000,0;normal;Call center;505,0;True;2;Android;1;0;1450000;1450000,0;0,3932029723493851;0,3932029723493851;2026-01-08;0,0
CL01287;2023-09-04;Antioquia;Medellín;19;M;1;Universitario;Conductor/Repartidor;2080000,0;2080000,0;normal;App orgánico;496,0;False;1;Android;1;1;1750000;1750000,0;0,7077624011130849;0,7077624011130849;2025-09-14;1,0
CL01288;2025-08-04;Norte de Santander;Cúcuta;41;M;3;Posgrado;Microempresario;2920000,0;2920000,0;normal;App orgánico;597,0;False;0;Android;2;0;3550000;1775000,0;0,2808325783369107;0,4017804953119896;2026-03-13;0,0
CL01289;2025-02-11;Bogotá D.C.;Bogotá;25;F;1;Bachiller;Comerciante;1370000,0;1370000,0;normal;App orgánico;457,0;False;1;Android;1;0;2700000;2700000,0;0,7650481193142332;0,7650481193142332;2026-01-21;0,0
CL01290;2023-05-06;Bolívar;Cartagena;19;M;2;Bachiller;Conductor/Repartidor;1780000,0;1780000,0;normal;App orgánico;370,0;False;2;Web;2;2;3850000;1925000,0;0,7985202153452294;0,8410970487585542;2025-08-04;1,0
CL01291;2025-04-04;Santander;Bucaramanga;40;F;2;Bachiller;Desempleado;620000,0;620000,0;normal;App orgánico;524,0;False;3;Android;1;0;250000;250000,0;0,5610920529995269;0,5610920529995269;2025-09-23;0,0
CL01294;2025-07-25;Bogotá D.C.;Bogotá;44;M;2;Universitario;Estudiante;1420000,0;1420000,0;normal;App orgánico;521,0;False;1;Android;3;1;5200000;1733333,3333333333;0,6719373647816121;0,7141717065825919;2025-10-20;0,3333333333333333
CL01295;2023-05-08;Atlántico;Barranquilla;37;F;2;Bachiller;Empleado;4010000,0;4010000,0;normal;Referido;606,0;False;2;Android;1;0;1600000;1600000,0;0,35171015076443984;0,35171015076443984;2024-12-31;0,0
CL01296;2024-07-20;Atlántico;Barranquilla;35;F;2;Técnico/Tecnólogo;Empleado;3340000,0;3340000,0;normal;App orgánico;543,0;True;0;Android;1;0;2200000;2200000,0;0,43281415819095853;0,43281415819095853;2025-10-25;0,0
CL01297;2024-09-01;Cundinamarca;Soacha;45;M;3;Universitario;Empleado;1060000,0;1060000,0;normal;Call center;577,0;False;0;Web;1;0;700000;700000,0;0,5338726514138936;0,5338726514138936;2025-08-19;0,0
CL01299;2024-08-09;Valle del Cauca;Cali;39;F;3;Sin información;Empleado;2390000,0;2390000,0;normal;Campaña digital;579,0;False;1;Android;1;0;2150000;2150000,0;0,5273948253278117;0,5273948253278117;2025-12-08;0,0
CL01300;2025-03-18;Bogotá D.C.;Bogotá;39;M;2;Bachiller;Independiente;800000,0;800000,0;normal;App orgánico;502,0;False;2;Android;2;1;2400000;1200000,0;0,5705413624389746;0,7021005655718429;2026-03-18;0,5
CL01302;2024-05-22;Norte de Santander;Cúcuta;46;F;4;Bachiller;Conductor/Repartidor;2970000,0;2970000,0;normal;Campaña digital;609,0;False;1;Android;1;1;1000000;1000000,0;0,49699550777229873;0,49699550777229873;2025-05-15;1,0
CL01303;2023-08-09;Santander;Bucaramanga;34;F;3;Técnico/Tecnólogo;Empleado;2220000,0;2220000,0;normal;App orgánico;518,0;True;3;Android;3;2;8650000;2883333,3333333335;0,3944046204860286;0,5538289916997322;2025-08-26;0,6666666666666666
CL01304;2024-03-05;Bogotá D.C.;Bogotá;28;M;3;Sin información;Desempleado;2570000,0;2570000,0;normal;Campaña digital;490,0;False;1;Android;1;1;2700000;2700000,0;0,73473026678761;0,73473026678761;2025-08-14;1,0
CL01306;2025-09-26;Cundinamarca;Soacha;27;M;5;Universitario;Empleado;3990000,0;3990000,0;normal;App orgánico;623,0;False;1;Android;2;0;3950000;1975000,0;0,24803962110370992;0,27582017112166474;2025-12-09;0,0
CL01307;2023-08-19;Santander;Bucaramanga;36;F;2;Técnico/Tecnólogo;Independiente;1660000,0;1660000,0;normal;Campaña digital;561,0;True;1;iOS;1;1;500000;500000,0;0,523840052165738;0,523840052165738;2025-07-02;1,0
CL01308;2023-12-08;Antioquia;Medellín;36;M;5;Bachiller;Comerciante;3900000,0;3900000,0;normal;Campaña digital;595,0;False;0;Android;2;0;6700000;3350000,0;0,3891647643053982;0,47770288197467864;2025-09-21;0,0
CL01309;2025-03-26;Antioquia;Medellín;47;M;3;Posgrado;Independiente;2080000,0;2080000,0;normal;Campaña digital;655,0;True;0;Android;1;0;2350000;2350000,0;0,33347750870839304;0,33347750870839304;2025-07-18;0,0
CL01310;2025-08-05;Antioquia;Medellín;41;F;3;Posgrado;Conductor/Repartidor;1990000,0;1990000,0;normal;Call center;525,0;False;2;Web;1;1;1250000;1250000,0;0,7222499360084567;0,7222499360084567;2026-02-06;1,0
CL01311;2025-10-06;Norte de Santander;Cúcuta;36;M;4;Universitario;Estudiante;1100000,0;1100000,0;normal;App orgánico;542,0;False;1;Android;1;0;750000;750000,0;0,4069778054931768;0,4069778054931768;2026-01-23;0,0
CL01312;2024-08-09;Bogotá D.C.;Bogotá;44;M;3;Sin información;Conductor/Repartidor;2340000,0;2340000,0;normal;App orgánico;567,0;False;0;Android;2;1;1700000;850000,0;0,37548866490450383;0,3819534030501414;2025-06-25;0,5
CL01313;2023-02-18;Cundinamarca;Soacha;50;M;1;Bachiller;Empleado;1820000,0;1820000,0;normal;Campaña digital;580,0;False;0;Android;3;2;12350000;4116666,6666666665;0,5837105739561311;0,7253575973960159;2024-04-29;0,6666666666666666
CL01314;2023-04-19;Bogotá D.C.;Bogotá;42;M;4;Posgrado;Conductor/Repartidor;2530000,0;2530000,0;normal;Aliado comercial;606,0;False;0;iOS;2;1;1700000;850000,0;0,5197042114173682;0,5317694194392288;2023-10-20;0,5
CL01315;2023-12-27;Bogotá D.C.;Bogotá;36;M;1;Técnico/Tecnólogo;Empleado;830000,0;830000,0;normal;App orgánico;527,0;False;1;Android;1;0;350000;350000,0;0,44964107152419774;0,44964107152419774;2026-02-12;0,0
CL01316;2023-04-18;Bogotá D.C.;Bogotá;23;F;5;Bachiller;Estudiante;2130000,0;2130000,0;normal;Aliado comercial;507,0;False;2;Android;1;0;2050000;2050000,0;0,4641707225507624;0,4641707225507624;2025-01-29;0,0
CL01317;2023-06-18;Bogotá D.C.;Bogotá;25;M;3;Bachiller;Empleado;5080000,0;5080000,0;normal;Aliado comercial;531,0;True;1;iOS;1;1;5550000;5550000,0;0,5060974145345213;0,5060974145345213;2025-09-18;1,0
CL01318;2024-08-16;Atlántico;Barranquilla;33;M;6;Técnico/Tecnólogo;Empleado;5200000,0;5200000,0;normal;App orgánico;753,0;False;3;Android;2;0;6600000;3300000,0;0,176715331525848;0,18415008446737996;2026-01-06;0,0
CL01319;2025-05-24;Valle del Cauca;Cali;30;M;1;Universitario;Empleado;2570000,0;2570000,0;normal;App orgánico;573,0;False;3;iOS;2;0;4400000;2200000,0;0,46994320288804253;0,4903815424600527;2025-11-05;0,0
CL01320;2023-04-15;Bogotá D.C.;Bogotá;34;M;4;Universitario;Independiente;4390000,0;4390000,0;normal;Campaña digital;658,0;False;1;Android;3;0;8950000;2983333,3333333335;0,3637511484814045;0,4495847526681903;2025-03-29;0,0
CL01321;2024-03-30;Atlántico;Barranquilla;37;F;1;Sin información;Conductor/Repartidor;2300000,0;2300000,0;normal;Campaña digital;510,0;True;4;iOS;1;1;5900000;5900000,0;0,776441520407082;0,776441520407082;2025-09-24;1,0
CL01322;2025-02-02;Antioquia;Medellín;41;F;3;Bachiller;Comerciante;3280000,0;3280000,0;normal;App orgánico;587,0;False;1;iOS;1;0;2900000;2900000,0;0,4138168741899845;0,4138168741899845;2025-06-21;0,0
CL01323;2024-10-16;Antioquia;Medellín;35;M;1;Técnico/Tecnólogo;Empleado;2370000,0;2370000,0;normal;App orgánico;573,0;False;0;Android;1;0;2300000;2300000,0;0,510802781776341;0,510802781776341;2025-08-25;0,0
CL01325;2023-09-01;Bogotá D.C.;Bogotá;37;M;4;Sin información;Independiente;2000000,0;2000000,0;normal;App orgánico;542,0;False;1;Android;1;0;2150000;2150000,0;0,7150615359572625;0,7150615359572625;2024-06-30;0,0
CL01326;2023-10-20;Santander;Bucaramanga;19;F;4;Sin información;Estudiante;1720000,0;1720000,0;normal;Referido;588,0;False;1;Android;1;1;600000;600000,0;0,6426809744651654;0,6426809744651654;2024-06-04;1,0
CL01327;2024-12-05;Antioquia;Medellín;27;F;3;Bachiller;Empleado;4440000,0;4440000,0;normal;App orgánico;680,0;False;0;Android;2;0;3950000;1975000,0;0,13225631203451346;0,15004348706222173;2026-01-13;0,0
CL01328;2024-10-01;Bogotá D.C.;Bogotá;35;M;1;Técnico/Tecnólogo;Microempresario;1570000,0;1570000,0;normal;Campaña digital;535,0;False;2;Android;3;2;5650000;1883333,3333333333;0,555120757222788;0,6883990304707648;2025-12-14;0,6666666666666666
CL01329;2025-06-02;Bogotá D.C.;Bogotá;24;M;1;Bachiller;Comerciante;2030000,0;2030000,0;normal;Aliado comercial;639,0;False;2;Android;2;0;2050000;1025000,0;0,35160818711179;0,4843587743155251;2026-02-13;0,0
CL01330;2023-02-23;Antioquia;Medellín;42;F;3;Técnico/Tecnólogo;Empleado;2470000,0;2470000,0;normal;Campaña digital;601,0;False;4;Android;1;0;1350000;1350000,0;0,5182607209749618;0,5182607209749618;2024-03-28;0,0
CL01331;2023-03-05;Antioquia;Medellín;51;M;3;Bachiller;Independiente;3110000,0;3110000,0;normal;Referido;643,0;False;3;Android;1;0;4500000;4500000,0;0,38131170314521384;0,38131170314521384;2023-06-04;0,0
CL01332;2024-09-10;Bogotá D.C.;Bogotá;48;M;2;Universitario;Microempresario;2630000,0;2630000,0;normal;Campaña digital;630,0;False;0;Android;1;0;2350000;2350000,0;0,29414310776259184;0,29414310776259184;2025-05-16;0,0
CL01333;2025-07-15;Atlántico;Barranquilla;34;F;2;Universitario;Empleado;4480000,0;4480000,0;normal;Call center;588,0;False;2;Android;1;0;1850000;1850000,0;0,18706858350156294;0,18706858350156294;2025-12-28;0,0
CL01334;2025-06-21;Valle del Cauca;Cali;51;F;3;Bachiller;Independiente;3000000,0;3000000,0;normal;App orgánico;559,0;False;0;iOS;1;0;2250000;2250000,0;0,3978846761498603;0,3978846761498603;2026-03-06;0,0
CL01335;2024-08-07;Bogotá D.C.;Bogotá;37;M;3;Técnico/Tecnólogo;Estudiante;600000,0;600000,0;normal;App orgánico;408,0;True;0;iOS;1;0;450000;450000,0;0,574399628450966;0,574399628450966;2025-10-06;0,0
CL01336;2023-02-28;Bolívar;Cartagena;33;M;1;Bachiller;Independiente;1070000,0;1070000,0;normal;Aliado comercial;492,0;False;0;Android;2;2;500000;250000,0;0,7962450700900565;0,8027547500720792;2024-06-26;1,0
CL01337;2024-03-18;Bogotá D.C.;Bogotá;30;F;2;Técnico/Tecnólogo;Microempresario;3940000,0;3940000,0;normal;Aliado comercial;677,0;False;2;Android;1;0;7700000;7700000,0;0,48099068026391345;0,48099068026391345;2025-12-02;0,0
CL01338;2023-03-10;Atlántico;Barranquilla;33;F;1;Bachiller;Empleado;2100000,0;2100000,0;normal;Campaña digital;590,0;False;2;Android;1;1;2100000;2100000,0;0,648786020037197;0,648786020037197;2023-09-01;1,0
CL01339;2023-06-02;Cundinamarca;Soacha;36;F;2;Bachiller;Empleado;2570000,0;2570000,0;normal;Aliado comercial;583,0;False;2;Android;1;1;600000;600000,0;0,5062668984164341;0,5062668984164341;2023-07-11;1,0
CL01340;2024-07-04;Valle del Cauca;Cali;38;M;1;Técnico/Tecnólogo;Empleado;2080000,0;2080000,0;normal;Referido;579,0;False;0;Web;1;1;5950000;5950000,0;0,6663455630501929;0,6663455630501929;2024-12-12;1,0
CL01341;2024-04-29;Antioquia;Medellín;38;F;3;Universitario;Comerciante;3780000,0;3780000,0;normal;Referido;642,0;False;0;Android;1;1;6350000;6350000,0;0,7312846072565886;0,7312846072565886;2025-08-30;1,0
CL01342;2024-07-23;Santander;Bucaramanga;36;F;3;Bachiller;Empleado;3500000,0;3500000,0;normal;Aliado comercial;588,0;False;0;Android;2;0;6250000;3125000,0;0,15029227628323516;0,1991935098780707;2025-10-17;0,0
CL01343;2025-10-28;Bolívar;Cartagena;40;M;1;Técnico/Tecnólogo;Empleado;2380000,0;2380000,0;normal;Aliado comercial;573,0;False;0;iOS;1;0;1800000;1800000,0;0,19262983433936356;0,19262983433936356;2026-02-01;0,0
CL01344;2023-09-22;Antioquia;Medellín;48;F;1;Universitario;Empleado;2510000,0;2510000,0;normal;Campaña digital;584,0;False;0;Android;1;0;1250000;1250000,0;0,3716246769740999;0,3716246769740999;2024-08-11;0,0
CL01345;2024-08-05;Risaralda;Pereira;45;M;3;Universitario;Empleado;2220000,0;2220000,0;normal;App orgánico;587,0;False;2;Android;1;1;2150000;2150000,0;0,6371134001832801;0,6371134001832801;2025-06-01;1,0
CL01346;2024-01-02;Santander;Bucaramanga;21;F;2;Técnico/Tecnólogo;Independiente;1010000,0;1010000,0;normal;Aliado comercial;510,0;False;2;Android;1;1;750000;750000,0;0,7139495868774409;0,7139495868774409;2024-11-27;1,0
CL01347;2025-08-28;Antioquia;Medellín;19;M;1;Sin información;Conductor/Repartidor;1950000,0;1950000,0;normal;App orgánico;470,0;False;0;Android;2;0;3950000;1975000,0;0,6565104749049238;0,7862377939377269;2026-02-16;0,0
CL01349;2024-12-07;Bogotá D.C.;Bogotá;22;M;2;Bachiller;Desempleado;770000,0;770000,0;normal;Referido;422,0;True;1;iOS;1;1;1550000;1550000,0;0,5730832197420423;0,5730832197420423;2026-01-05;1,0
CL01350;2025-08-12;Antioquia;Medellín;34;M;3;Técnico/Tecnólogo;Independiente;2180000,0;2180000,0;normal;App orgánico;617,0;True;0;Android;1;0;2000000;2000000,0;0,4634324491488475;0,4634324491488475;2025-07-06;0,0
CL01351;2025-04-26;Atlántico;Barranquilla;24;M;1;Universitario;Pensionado;1980000,0;1980000,0;normal;App orgánico;489,0;True;2;Android;3;1;5700000;1900000,0;0,5377542634339617;0,6622918612933749;2025-11-22;0,3333333333333333
CL01352;2024-01-03;Antioquia;Medellín;19;F;3;Técnico/Tecnólogo;Pensionado;1200000,0;1200000,0;normal;Campaña digital;414,0;False;2;Android;1;0;1450000;1450000,0;0,40884098658501966;0,40884098658501966;2025-02-08;0,0
CL01353;2024-12-19;Valle del Cauca;Cali;41;M;2;Universitario;Comerciante;2230000,0;2230000,0;normal;Campaña digital;608,0;False;1;Android;1;0;1450000;1450000,0;0,24001042848276058;0,24001042848276058;2026-01-05;0,0
CL01354;2024-10-22;Cundinamarca;Soacha;44;M;4;Universitario;Independiente;3180000,0;3180000,0;normal;Campaña digital;603,0;True;3;Android;1;0;3500000;3500000,0;0,4236639408598502;0,4236639408598502;2025-09-21;0,0
CL01356;2025-07-26;Bogotá D.C.;Bogotá;19;M;5;Técnico/Tecnólogo;Empleado;4560000,0;4560000,0;normal;Referido;696,0;False;0;Android;2;1;7450000;3725000,0;0,3685405995101264;0,40262381877724174;2025-11-07;0,5
CL01359;2024-08-18;Bogotá D.C.;Bogotá;21;M;3;Universitario;Empleado;2780000,0;2780000,0;normal;Call center;575,0;True;0;Web;2;2;4950000;2475000,0;0,5766413723505308;0,5962930948332168;2025-12-15;1,0
CL01360;2024-07-21;Bolívar;Cartagena;38;M;2;Técnico/Tecnólogo;Comerciante;2570000,0;2570000,0;normal;Referido;588,0;False;2;iOS;2;1;1450000;725000,0;0,3650057617994111;0,5337378856946944;2026-01-17;0,5
CL01362;2025-12-31;Valle del Cauca;Cali;42;M;3;Bachiller;Empleado;2570000,0;2570000,0;normal;Referido;569,0;True;2;Android;2;1;3200000;1600000,0;0,5547883493888364;0,5575212060108428;2025-11-22;0,5
CL01363;2025-03-12;Valle del Cauca;Cali;37;F;1;Sin información;Empleado;3530000,0;3530000,0;normal;Aliado comercial;615,0;False;1;Android;1;0;1900000;1900000,0;0,19093425045419687;0,19093425045419687;2026-03-13;0,0
CL01364;2025-06-02;Bogotá D.C.;Bogotá;26;M;2;Técnico/Tecnólogo;Empleado;2000000,0;2000000,0;normal;App orgánico;617,0;False;0;iOS;1;0;1050000;1050000,0;0,2647792213112171;0,2647792213112171;2025-07-12;0,0
CL01365;2025-03-04;Antioquia;Medellín;48;M;1;Sin información;Comerciante;1660000,0;1660000,0;normal;Campaña digital;550,0;False;2;Android;1;0;750000;750000,0;0,3546648129908565;0,3546648129908565;2026-03-29;0,0
CL01366;2024-10-03;Caldas;Manizales;34;F;3;Técnico/Tecnólogo;Empleado;3500000,0;3500000,0;normal;Aliado comercial;588,0;False;1;iOS;1;1;2100000;2100000,0;0,47293884924122837;0,47293884924122837;2025-05-30;1,0
CL01367;2026-01-06;Bogotá D.C.;Bogotá;36;M;3;Sin información;Microempresario;4400000,0;4400000,0;normal;Aliado comercial;674,0;True;4;Android;1;0;7900000;7900000,0;0,5205308332110883;0,5205308332110883;2025-07-05;0,0
CL01368;2024-01-11;Bogotá D.C.;Bogotá;27;F;2;Técnico/Tecnólogo;Empleado;1840000,0;1840000,0;normal;Aliado comercial;588,0;False;1;Android;2;0;2500000;1250000,0;0,5681345940706958;0,6395216707227562;2025-04-28;0,0
CL01369;2023-11-19;Antioquia;Medellín;32;M;3;Bachiller;Empleado;2320000,0;2320000,0;normal;Referido;547,0;False;1;iOS;2;0;1900000;950000,0;0,19980966883692258;0,220916759215329;2026-03-20;0,0
CL01371;2023-02-08;Bogotá D.C.;Bogotá;34;M;4;Técnico/Tecnólogo;Empleado;3390000,0;3390000,0;normal;Referido;621,0;False;2;iOS;1;0;2700000;2700000,0;0,28318765028908394;0,28318765028908394;2023-06-26;0,0
CL01372;2025-10-08;Cundinamarca;Soacha;53;M;3;Bachiller;Empleado;2480000,0;2480000,0;normal;Referido;598,0;False;3;iOS;1;0;1600000;1600000,0;0,2332108352686555;0,2332108352686555;2026-03-09;0,0
CL01373;2025-01-24;Valle del Cauca;Cali;22;M;1;Universitario;Comerciante;2490000,0;2490000,0;normal;App orgánico;585,0;True;1;Android;2;1;2700000;1350000,0;0,6200129006459943;0,6502365915898907;2025-09-24;0,5
CL01374;2025-09-26;Atlántico;Barranquilla;20;M;3;Universitario;Independiente;2650000,0;2650000,0;normal;App orgánico;582,0;False;2;iOS;1;0;450000;450000,0;0,5639702577445393;0,5639702577445393;2025-11-16;0,0
CL01375;2023-06-25;Caldas;Manizales;51;F;2;Bachiller;Conductor/Repartidor;2740000,0;2740000,0;normal;Referido;500,0;False;0;Android;1;0;2000000;2000000,0;0,816051034082148;0,816051034082148;2024-03-17;0,0
CL01379;2025-11-05;Risaralda;Pereira;30;M;3;Técnico/Tecnólogo;Pensionado;1910000,0;1910000,0;normal;App orgánico;488,0;False;1;Android;1;0;850000;850000,0;0,5171030617440027;0,5171030617440027;2025-12-14;0,0
CL01382;2023-02-19;Bogotá D.C.;Bogotá;31;M;4;Bachiller;Empleado;2730000,0;2730000,0;normal;Aliado comercial;636,0;True;2;Android;1;1;1150000;1150000,0;0,3721019833186969;0,3721019833186969;2023-08-20;1,0
CL01383;2025-02-12;Bogotá D.C.;Bogotá;58;M;3;Bachiller;Comerciante;3480000,0;3480000,0;normal;App orgánico;767,0;False;0;iOS;2;0;5450000;2725000,0;0,22491222297562546;0,25568445679959145;2025-12-12;0,0
CL01385;2024-07-10;Bogotá D.C.;Bogotá;43;F;4;Universitario;Empleado;4800000,0;4800000,0;normal;Call center;700,0;False;1;Web;1;0;2800000;2800000,0;0,26362529390325706;0,26362529390325706;2025-10-13;0,0
CL01386;2025-02-26;Antioquia;Medellín;39;M;4;Bachiller;Conductor/Repartidor;1740000,0;1740000,0;normal;Aliado comercial;485,0;False;2;iOS;3;0;3300000;1100000,0;0,5022306730983909;0,5844679214321611;2026-03-08;0,0
CL01388;2024-07-24;Tolima;Ibagué;52;F;4;Bachiller;Empleado;3770000,0;3770000,0;normal;Aliado comercial;710,0;False;3;Android;1;0;3600000;3600000,0;0,14122138559001482;0,14122138559001482;2026-02-01;0,0
CL01389;2025-07-26;Bogotá D.C.;Bogotá;36;M;2;Bachiller;Empleado;2070000,0;2070000,0;normal;Referido;639,0;False;2;Android;1;0;850000;850000,0;0,25213294534492886;0,25213294534492886;2026-02-14;0,0
CL01390;2023-05-15;Antioquia;Medellín;28;M;1;Universitario;Desempleado;510000,0;510000,0;normal;App orgánico;482,0;False;0;Android;1;1;500000;500000,0;0,8244165222382694;0,8244165222382694;2024-04-25;1,0
CL01391;2025-01-25;Bogotá D.C.;Bogotá;41;M;3;Universitario;Empleado;2860000,0;2860000,0;normal;Campaña digital;632,0;False;0;iOS;1;0;3000000;3000000,0;0,33204108269887034;0,33204108269887034;2025-11-01;0,0
